image_name,category,nucleus_id,centroid_y_px,centroid_x_px,centroid_y_um,centroid_x_um,area_px,area_um2
FL_examples (118),follicular_lymphoma,22,33.95061728395062,110.0246913580247,15.617,50.611,81,17.14
FL_examples (118),follicular_lymphoma,23,34.895348837209305,189.47674418604652,16.052,87.159,86,18.198
FL_examples (118),follicular_lymphoma,24,36.06153846153846,213.52307692307693,16.588,98.221,65,13.754
FL_examples (118),follicular_lymphoma,25,40.25,102.70833333333333,18.515,47.246,96,20.314
FL_examples (118),follicular_lymphoma,26,41.73076923076923,69.22115384615384,19.196,31.842,104,22.006
FL_examples (118),follicular_lymphoma,27,42.766666666666666,131.74,19.673,60.6,150,31.74
FL_examples (118),follicular_lymphoma,28,46.476190476190474,148.61904761904762,21.379,68.365,21,4.444
FL_examples (118),follicular_lymphoma,29,48.05128205128205,49.64102564102564,22.104,22.835,39,8.252
FL_examples (118),follicular_lymphoma,30,49.0,80.5,22.54,37.03,22,4.655
FL_examples (118),follicular_lymphoma,31,48.68571428571428,115.93333333333334,22.395,53.329,105,22.218
FL_examples (118),follicular_lymphoma,32,51.0625,93.515625,23.489,43.017,64,13.542
FL_examples (118),follicular_lymphoma,33,52.50704225352113,17.95774647887324,24.153,8.261,71,15.024
FL_examples (118),follicular_lymphoma,34,52.64383561643836,182.95890410958904,24.216,84.161,73,15.447
FL_examples (118),follicular_lymphoma,35,53.445945945945944,127.37837837837837,24.585,58.594,74,15.658
FL_examples (118),follicular_lymphoma,36,60.614285714285714,87.78571428571429,27.883,40.381,70,14.812
FL_examples (118),follicular_lymphoma,37,60.47191011235955,143.97752808988764,27.817,66.23,89,18.832
FL_examples (118),follicular_lymphoma,38,61.306451612903224,15.14516129032258,28.201,6.967,62,13.119
FL_examples (118),follicular_lymphoma,39,61.56716417910448,40.46268656716418,28.321,18.613,67,14.177
FL_examples (118),follicular_lymphoma,40,61.41935483870968,101.75806451612904,28.253,46.809,62,13.119
FL_examples (118),follicular_lymphoma,41,65.9375,178.71875,30.331,82.211,32,6.771
FL_examples (118),follicular_lymphoma,42,68.7719298245614,112.03508771929825,31.635,51.536,57,12.061
FL_examples (118),follicular_lymphoma,43,68.36734693877551,212.77551020408163,31.449,97.877,98,20.737
FL_examples (118),follicular_lymphoma,44,68.62209302325581,53.093023255813954,31.566,24.423,172,36.395
FL_examples (118),follicular_lymphoma,45,70.51764705882353,198.75294117647059,32.438,91.426,85,17.986
FL_examples (118),follicular_lymphoma,46,76.04166666666667,124.04166666666667,34.979,57.059,48,10.157
FL_examples (118),follicular_lymphoma,47,78.0253164556962,156.0632911392405,35.892,71.789,79,16.716
FL_examples (118),follicular_lymphoma,48,77.44444444444444,166.65432098765433,35.624,76.661,81,17.14
FL_examples (118),follicular_lymphoma,49,78.1358024691358,111.07407407407408,35.942,51.094,81,17.14
FL_examples (118),follicular_lymphoma,50,77.81176470588235,89.54117647058824,35.793,41.189,85,17.986
FL_examples (118),follicular_lymphoma,51,82.44444444444444,133.57777777777778,37.924,61.446,45,9.522
FL_examples (118),follicular_lymphoma,52,84.68888888888888,43.78888888888889,38.957,20.143,90,19.044
FL_examples (118),follicular_lymphoma,53,82.46428571428571,75.89285714285714,37.934,34.911,28,5.925
FL_examples (118),follicular_lymphoma,54,80.60396039603961,188.3861386138614,37.078,86.658,101,21.372
FL_examples (118),follicular_lymphoma,55,86.97402597402598,23.961038961038962,40.008,11.022,77,16.293
FL_examples (118),follicular_lymphoma,56,92.36111111111111,206.9351851851852,42.486,95.19,108,22.853
FL_examples (118),follicular_lymphoma,57,90.3375,62.975,41.555,28.969,80,16.928
FL_examples (118),follicular_lymphoma,58,89.8,96.21333333333334,41.308,44.258,75,15.87
FL_examples (118),follicular_lymphoma,59,90.2439024390244,109.10975609756098,41.512,50.19,82,17.351
FL_examples (118),follicular_lymphoma,60,92.67857142857143,177.88095238095238,42.632,81.825,84,17.774
FL_examples (118),follicular_lymphoma,61,97.15625,197.125,44.692,90.678,32,6.771
FL_examples (118),follicular_lymphoma,62,98.3076923076923,218.2051282051282,45.222,100.374,78,16.505
FL_examples (118),follicular_lymphoma,63,105.84180790960453,72.45762711864407,48.687,33.331,177,37.453
FL_examples (118),follicular_lymphoma,64,106.06451612903226,44.564516129032256,48.79,20.5,62,13.119
FL_examples (118),follicular_lymphoma,65,107.17910447761194,137.26865671641792,49.302,63.144,67,14.177
FL_examples (118),follicular_lymphoma,66,108.12121212121212,87.03030303030303,49.736,40.034,99,20.948
FL_examples (118),follicular_lymphoma,67,111.325,13.425,51.21,6.176,40,8.464
FL_examples (118),follicular_lymphoma,68,119.4090909090909,113.4090909090909,54.928,52.168,88,18.621
FL_examples (118),follicular_lymphoma,69,122.0,181.02941176470588,56.12,83.274,68,14.389
FL_examples (118),follicular_lymphoma,70,120.07692307692308,203.3230769230769,55.235,93.529,65,13.754
FL_examples (118),follicular_lymphoma,71,122.80459770114942,150.33333333333334,56.49,69.153,87,18.409
FL_examples (118),follicular_lymphoma,72,126.89655172413794,16.46551724137931,58.372,7.574,58,12.273
FL_examples (118),follicular_lymphoma,73,131.0375,107.025,60.277,49.232,80,16.928
FL_examples (118),follicular_lymphoma,74,132.72413793103448,78.67241379310344,61.053,36.189,58,12.273
FL_examples (118),follicular_lymphoma,75,134.41666666666666,130.75,61.832,60.145,24,5.078
FL_examples (118),follicular_lymphoma,76,136.21666666666667,117.08333333333333,62.66,53.858,60,12.696
FL_examples (118),follicular_lymphoma,77,136.45882352941177,160.89411764705883,62.771,74.011,85,17.986
FL_examples (118),follicular_lymphoma,78,138.17021276595744,194.0212765957447,63.558,89.25,94,19.89
FL_examples (118),follicular_lymphoma,79,142.89411764705883,131.85882352941175,65.731,60.655,85,17.986
FL_examples (118),follicular_lymphoma,80,149.25925925925927,31.0,68.659,14.26,54,11.426
FL_examples (118),follicular_lymphoma,81,147.43103448275863,215.77586206896552,67.818,99.257,58,12.273
FL_examples (118),follicular_lymphoma,82,149.65079365079364,112.92063492063492,68.839,51.943,63,13.331
FL_examples (118),follicular_lymphoma,83,150.2826086956522,203.6195652173913,69.13,93.665,92,19.467
FL_examples (118),follicular_lymphoma,84,152.54285714285714,162.25714285714287,70.17,74.638,70,14.812
FL_examples (118),follicular_lymphoma,85,153.1359223300971,149.6893203883495,70.443,68.857,103,21.795
FL_examples (118),follicular_lymphoma,86,154.8,14.1,71.208,6.486,90,19.044
FL_examples (118),follicular_lymphoma,87,155.57142857142858,190.0,71.563,87.4,91,19.256
FL_examples (118),follicular_lymphoma,88,161.12941176470588,204.96470588235294,74.12,94.284,85,17.986
FL_examples (118),follicular_lymphoma,89,162.2127659574468,108.01063829787235,74.618,49.685,94,19.89
FL_examples (118),follicular_lymphoma,90,162.65217391304347,24.28985507246377,74.82,11.173,69,14.6
FL_examples (118),follicular_lymphoma,91,162.9438202247191,140.3932584269663,74.954,64.581,89,18.832
FL_examples (118),follicular_lymphoma,92,163.76363636363635,50.945454545454545,75.331,23.435,55,11.638
FL_examples (118),follicular_lymphoma,93,164.7872340425532,73.34042553191489,75.802,33.737,47,9.945
FL_examples (118),follicular_lymphoma,94,163.044776119403,175.83582089552237,75.001,80.884,67,14.177
FL_examples (118),follicular_lymphoma,95,165.52083333333334,36.020833333333336,76.14,16.57,48,10.157
FL_examples (118),follicular_lymphoma,96,168.8139534883721,3.6744186046511627,77.654,1.69,43,9.099
FL_examples (118),follicular_lymphoma,97,169.6829268292683,215.64634146341464,78.054,99.197,82,17.351
FL_examples (118),follicular_lymphoma,98,170.88888888888889,88.90277777777777,78.609,40.895,72,15.235
FL_examples (118),follicular_lymphoma,99,173.47058823529412,187.45882352941177,79.796,86.231,85,17.986
FL_examples (118),follicular_lymphoma,100,175.02631578947367,143.60526315789474,80.512,66.058,38,8.041
FL_examples (118),follicular_lymphoma,101,175.23728813559322,196.57627118644066,80.609,90.425,59,12.484
FL_examples (118),follicular_lymphoma,102,182.77906976744185,58.4593023255814,84.078,26.891,172,36.395
FL_examples (118),follicular_lymphoma,103,179.10344827586206,73.75862068965517,82.388,33.929,29,6.136
FL_examples (118),follicular_lymphoma,104,184.32323232323233,97.81818181818181,84.789,44.996,99,20.948
FL_examples (118),follicular_lymphoma,105,183.6341463414634,29.048780487804876,84.472,13.362,41,8.676
FL_examples (118),follicular_lymphoma,106,184.1578947368421,159.42105263157896,84.713,73.334,76,16.082
FL_examples (118),follicular_lymphoma,107,186.4,175.54285714285714,85.744,80.75,70,14.812
FL_examples (118),follicular_lymphoma,108,190.1375,144.9,87.463,66.654,80,16.928
FL_examples (118),follicular_lymphoma,109,194.88524590163934,185.0983606557377,89.647,85.145,61,12.908
FL_examples (118),follicular_lymphoma,110,195.7922077922078,12.727272727272727,90.064,5.855,77,16.293
FL_examples (118),follicular_lymphoma,111,197.7605633802817,84.14084507042253,90.97,38.705,71,15.024
FL_examples (118),follicular_lymphoma,112,201.19718309859155,32.521126760563384,92.551,14.96,71,15.024
FL_examples (118),follicular_lymphoma,113,203.4468085106383,103.07446808510639,93.586,47.414,94,19.89
FL_examples (118),follicular_lymphoma,114,205.87387387387386,117.2072072072072,94.702,53.915,111,23.488
FL_examples (118),follicular_lymphoma,115,206.04347826086956,195.02173913043478,94.78,89.71,46,9.734
FL_examples (118),follicular_lymphoma,116,208.38028169014083,137.50704225352112,95.855,63.253,71,15.024
FL_examples (118),follicular_lymphoma,117,210.27906976744185,15.418604651162791,96.728,7.093,86,18.198
FL_examples (118),follicular_lymphoma,118,212.78823529411764,93.34117647058824,97.883,42.937,85,17.986
FL_examples (118),follicular_lymphoma,119,213.7625,179.2875,98.331,82.472,80,16.928
FL_examples (118),follicular_lymphoma,120,217.53333333333333,103.26666666666667,100.065,47.503,60,12.696
FL_examples (118),follicular_lymphoma,121,218.2469135802469,125.62962962962963,100.394,57.79,81,17.14
FL_examples (118),follicular_lymphoma,122,216.33734939759037,165.42168674698794,99.515,76.094,83,17.563
FL_examples (119),follicular_lymphoma,1,6.583333333333333,77.3125,3.028,35.564,48,10.157
FL_examples (119),follicular_lymphoma,2,10.352941176470589,115.66176470588235,4.762,53.204,68,14.389
FL_examples (119),follicular_lymphoma,3,5.492307692307692,127.50769230769231,2.526,58.654,65,13.754
FL_examples (119),follicular_lymphoma,4,3.857142857142857,155.0793650793651,1.774,71.337,63,13.331
FL_examples (119),follicular_lymphoma,5,3.4186046511627906,185.5581395348837,1.573,85.357,86,18.198
FL_examples (119),follicular_lymphoma,6,11.909090909090908,143.63636363636363,5.478,66.073,44,9.31
FL_examples (119),follicular_lymphoma,7,15.418181818181818,166.38181818181818,7.092,76.536,55,11.638
FL_examples (119),follicular_lymphoma,8,16.88235294117647,132.45098039215685,7.766,60.927,51,10.792
FL_examples (119),follicular_lymphoma,9,20.65714285714286,200.4857142857143,9.502,92.223,35,7.406
FL_examples (119),follicular_lymphoma,10,25.92929292929293,189.54545454545453,11.927,87.191,99,20.948
FL_examples (119),follicular_lymphoma,11,24.448275862068964,34.93103448275862,11.246,16.068,87,18.409
FL_examples (119),follicular_lymphoma,12,28.044117647058822,75.22058823529412,12.9,34.601,68,14.389
FL_examples (119),follicular_lymphoma,13,26.24590163934426,8.262295081967213,12.073,3.801,61,12.908
FL_examples (119),follicular_lymphoma,14,28.894736842105264,107.84210526315789,13.292,49.607,19,4.02
FL_examples (119),follicular_lymphoma,15,29.72,145.04,13.671,66.718,50,10.58
FL_examples (119),follicular_lymphoma,16,29.79310344827586,202.24137931034483,13.705,93.031,29,6.136
FL_examples (119),follicular_lymphoma,17,31.714285714285715,122.14285714285714,14.589,56.186,21,4.444
FL_examples (119),follicular_lymphoma,18,32.28,154.46,14.849,71.052,50,10.58
FL_examples (119),follicular_lymphoma,19,34.38775510204081,62.183673469387756,15.818,28.604,49,10.368
FL_examples (119),follicular_lymphoma,20,36.231884057971016,186.65217391304347,16.667,85.86,69,14.6
FL_examples (119),follicular_lymphoma,21,37.4,135.75555555555556,17.204,62.448,45,9.522
FL_examples (119),follicular_lymphoma,22,38.671052631578945,98.19736842105263,17.789,45.171,76,16.082
FL_examples (119),follicular_lymphoma,23,41.93846153846154,145.8923076923077,19.292,67.11,65,13.754
FL_examples (119),follicular_lymphoma,24,40.92307692307692,9.846153846153847,18.825,4.529,78,16.505
FL_examples (119),follicular_lymphoma,25,42.935064935064936,213.3961038961039,19.75,98.162,154,32.586
FL_examples (119),follicular_lymphoma,26,43.857142857142854,50.42857142857143,20.174,23.197,21,4.444
FL_examples (119),follicular_lymphoma,27,48.75,56.5,22.425,25.99,20,4.232
FL_examples (119),follicular_lymphoma,28,51.72727272727273,77.10909090909091,23.795,35.47,55,11.638
FL_examples (119),follicular_lymphoma,29,50.23529411764706,88.41176470588235,23.108,40.669,17,3.597
FL_examples (119),follicular_lymphoma,30,51.67567567567568,138.3783783783784,23.771,63.654,37,7.829
FL_examples (119),follicular_lymphoma,31,51.63636363636363,194.9090909090909,23.753,89.658,55,11.638
FL_examples (119),follicular_lymphoma,32,57.325,114.65,26.37,52.739,40,8.464
FL_examples (119),follicular_lymphoma,33,57.64705882352941,213.05882352941177,26.518,98.007,17,3.597
FL_examples (119),follicular_lymphoma,34,59.5,37.1875,27.37,17.106,16,3.386
FL_examples (119),follicular_lymphoma,35,61.35,15.45,28.221,7.107,20,4.232
FL_examples (119),follicular_lymphoma,36,61.285714285714285,183.31428571428572,28.191,84.325,35,7.406
FL_examples (119),follicular_lymphoma,37,62.13333333333333,191.77777777777777,28.581,88.218,45,9.522
FL_examples (119),follicular_lymphoma,38,61.8,3.611111111111111,28.428,1.661,90,19.044
FL_examples (119),follicular_lymphoma,39,65.52380952380952,137.0,30.141,63.02,42,8.887
FL_examples (119),follicular_lymphoma,40,65.65384615384616,89.08974358974359,30.201,40.981,78,16.505
FL_examples (119),follicular_lymphoma,41,66.47692307692307,106.44615384615385,30.579,48.965,65,13.754
FL_examples (119),follicular_lymphoma,42,70.80555555555556,14.694444444444445,32.571,6.759,36,7.618
FL_examples (119),follicular_lymphoma,43,71.96,214.12,33.102,98.495,25,5.29
FL_examples (119),follicular_lymphoma,44,74.25396825396825,34.55555555555556,34.157,15.896,63,13.331
FL_examples (119),follicular_lymphoma,45,75.6029411764706,98.27941176470588,34.777,45.209,68,14.389
FL_examples (119),follicular_lymphoma,46,77.17441860465117,152.6046511627907,35.5,70.198,86,18.198
FL_examples (119),follicular_lymphoma,47,75.075,192.5625,34.535,88.579,80,16.928
FL_examples (119),follicular_lymphoma,48,80.79824561403508,64.82456140350877,37.167,29.819,114,24.122
FL_examples (119),follicular_lymphoma,49,79.34831460674157,169.8426966292135,36.5,78.128,89,18.832
FL_examples (119),follicular_lymphoma,50,81.90196078431373,202.50980392156862,37.675,93.155,51,10.792
FL_examples (119),follicular_lymphoma,51,83.64935064935065,107.54545454545455,38.479,49.471,77,16.293
FL_examples (119),follicular_lymphoma,52,86.25,9.15,39.675,4.209,80,16.928
FL_examples (119),follicular_lymphoma,53,88.53260869565217,212.2173913043478,40.725,97.62,92,19.467
FL_examples (119),follicular_lymphoma,54,91.70491803278688,147.60655737704917,42.184,67.899,61,12.908
FL_examples (119),follicular_lymphoma,55,96.4375,19.90625,44.361,9.157,64,13.542
FL_examples (119),follicular_lymphoma,56,93.84615384615384,49.794871794871796,43.169,22.906,39,8.252
FL_examples (119),follicular_lymphoma,57,93.45714285714286,121.85714285714286,42.99,56.054,70,14.812
FL_examples (119),follicular_lymphoma,58,97.18518518518519,39.925925925925924,44.705,18.366,27,5.713
FL_examples (119),follicular_lymphoma,59,94.95945945945945,97.95945945945945,43.681,45.061,74,15.658
FL_examples (119),follicular_lymphoma,60,100.66666666666667,80.91666666666667,46.307,37.222,60,12.696
FL_examples (119),follicular_lymphoma,61,101.55555555555556,113.37037037037037,46.716,52.15,81,17.14
FL_examples (119),follicular_lymphoma,62,99.3695652173913,208.65217391304347,45.71,95.98,46,9.734
FL_examples (119),follicular_lymphoma,63,102.03614457831326,132.0,46.937,60.72,83,17.563
FL_examples (119),follicular_lymphoma,64,104.23188405797102,56.333333333333336,47.947,25.913,69,14.6
FL_examples (119),follicular_lymphoma,65,104.10891089108911,166.68316831683168,47.89,76.674,101,21.372
FL_examples (119),follicular_lymphoma,66,107.68686868686869,144.83838383838383,49.536,66.626,99,20.948
FL_examples (119),follicular_lymphoma,67,107.6046511627907,199.13953488372093,49.498,91.604,43,9.099
FL_examples (119),follicular_lymphoma,68,111.73333333333333,14.8,51.397,6.808,60,12.696
FL_examples (119),follicular_lymphoma,69,114.67647058823529,75.08823529411765,52.751,34.541,34,7.194
FL_examples (119),follicular_lymphoma,70,116.33783783783784,143.04054054054055,53.515,65.799,74,15.658
FL_examples (119),follicular_lymphoma,71,116.34444444444445,208.03333333333333,53.518,95.695,90,19.044
FL_examples (119),follicular_lymphoma,72,122.4,7.675,56.304,3.53,80,16.928
FL_examples (119),follicular_lymphoma,73,120.17142857142858,154.04285714285714,55.279,70.86,70,14.812
FL_examples (119),follicular_lymphoma,74,120.8953488372093,115.5813953488372,55.612,53.167,86,18.198
FL_examples (119),follicular_lymphoma,75,120.41666666666667,40.36904761904762,55.392,18.57,84,17.774
FL_examples (119),follicular_lymphoma,76,121.32394366197182,183.14084507042253,55.809,84.245,71,15.024
FL_examples (119),follicular_lymphoma,77,126.1891891891892,51.74324324324324,58.047,23.802,74,15.658
FL_examples (119),follicular_lymphoma,78,124.5,65.58333333333333,57.27,30.168,24,5.078
FL_examples (119),follicular_lymphoma,79,124.87142857142857,216.21428571428572,57.441,99.459,70,14.812
FL_examples (119),follicular_lymphoma,80,126.86363636363636,78.13636363636364,58.357,35.943,22,4.655
FL_examples (119),follicular_lymphoma,81,127.0,168.5,58.42,77.51,34,7.194
FL_examples (119),follicular_lymphoma,82,133.33333333333334,23.952380952380953,61.333,11.018,21,4.444
FL_examples (119),follicular_lymphoma,83,130.67961165048544,125.37864077669903,60.113,57.674,103,21.795
FL_examples (119),follicular_lymphoma,84,135.5,157.81451612903226,62.33,72.595,124,26.238
FL_examples (119),follicular_lymphoma,85,136.1290322580645,112.98387096774194,62.619,51.973,62,13.119
FL_examples (119),follicular_lymphoma,86,138.8,212.0,63.848,97.52,30,6.348
FL_examples (119),follicular_lymphoma,87,141.44285714285715,36.885714285714286,65.064,16.967,70,14.812
FL_examples (119),follicular_lymphoma,88,140.41071428571428,146.0,64.589,67.16,56,11.85
FL_examples (119),follicular_lymphoma,89,141.46875,49.5,65.076,22.77,32,6.771
FL_examples (119),follicular_lymphoma,90,141.19444444444446,189.77777777777777,64.949,87.298,72,15.235
FL_examples (119),follicular_lymphoma,91,142.41666666666666,136.5625,65.512,62.819,48,10.157
FL_examples (119),follicular_lymphoma,92,144.42592592592592,176.38888888888889,66.436,81.139,54,11.426
FL_examples (119),follicular_lymphoma,93,147.2716049382716,18.049382716049383,67.745,8.303,81,17.14
FL_examples (119),follicular_lymphoma,94,146.78947368421052,111.22368421052632,67.523,51.163,76,16.082
FL_examples (119),follicular_lymphoma,95,148.94444444444446,59.666666666666664,68.514,27.447,18,3.809
FL_examples (119),follicular_lymphoma,96,150.93103448275863,154.41379310344828,69.428,71.03,29,6.136
FL_examples (119),follicular_lymphoma,97,152.12087912087912,90.3956043956044,69.976,41.582,91,19.256
FL_examples (119),follicular_lymphoma,98,153.03125,181.38541666666666,70.394,83.437,96,20.314
FL_examples (119),follicular_lymphoma,99,155.67469879518072,141.9156626506024,71.61,65.281,83,17.563
FL_examples (119),follicular_lymphoma,100,155.9855072463768,202.57971014492753,71.753,93.187,69,14.6
FL_examples (119),follicular_lymphoma,101,157.77777777777777,20.333333333333332,72.578,9.353,108,22.853
FL_examples (119),follicular_lymphoma,102,158.70886075949366,164.1012658227848,73.006,75.487,79,16.716
FL_examples (119),follicular_lymphoma,103,158.4814814814815,214.07407407407408,72.901,98.474,27,5.713
FL_examples (119),follicular_lymphoma,104,160.7032967032967,68.52747252747253,73.924,31.523,91,19.256
FL_examples (119),follicular_lymphoma,105,160.14814814814815,78.4074074074074,73.668,36.067,27,5.713
FL_examples (119),follicular_lymphoma,106,162.38636363636363,174.75,74.698,80.385,44,9.31
FL_examples (119),follicular_lymphoma,107,166.49122807017545,205.28070175438597,76.586,94.429,57,12.061
FL_examples (119),follicular_lymphoma,108,168.64788732394365,219.71830985915494,77.578,101.07,71,15.024
FL_examples (119),follicular_lymphoma,109,169.0952380952381,106.33333333333333,77.784,48.913,42,8.887
FL_examples (119),follicular_lymphoma,110,168.11111111111111,89.03703703703704,77.331,40.957,27,5.713
FL_examples (119),follicular_lymphoma,111,169.6153846153846,129.3846153846154,78.023,59.517,65,13.754
FL_examples (119),follicular_lymphoma,112,170.8181818181818,47.532467532467535,78.576,21.865,77,16.293
FL_examples (119),follicular_lymphoma,113,170.76271186440678,20.440677966101696,78.551,9.403,59,12.484
FL_examples (119),follicular_lymphoma,114,172.22222222222223,139.30555555555554,79.222,64.081,36,7.618
FL_examples (119),follicular_lymphoma,115,176.83908045977012,37.86206896551724,81.346,17.417,87,18.409
FL_examples (119),follicular_lymphoma,116,184.67676767676767,30.181818181818183,84.951,13.884,99,20.948
FL_examples (119),follicular_lymphoma,117,184.2,80.4,84.732,36.984,15,3.174
FL_examples (119),follicular_lymphoma,118,182.06185567010309,117.42268041237114,83.748,54.014,97,20.525
FL_examples (119),follicular_lymphoma,119,189.7674418604651,102.3953488372093,87.293,47.102,43,9.099
FL_examples (119),follicular_lymphoma,120,188.32394366197184,201.54929577464787,86.629,92.713,71,15.024
FL_examples (119),follicular_lymphoma,121,192.26190476190476,47.976190476190474,88.44,22.069,42,8.887
FL_examples (119),follicular_lymphoma,122,194.0875,185.9,89.28,85.514,80,16.928
FL_examples (119),follicular_lymphoma,123,195.59677419354838,89.24193548387096,89.975,41.051,62,13.119
FL_examples (119),follicular_lymphoma,124,198.35,63.85,91.241,29.371,40,8.464
FL_examples (119),follicular_lymphoma,125,200.20634920634922,10.428571428571429,92.095,4.797,63,13.331
FL_examples (119),follicular_lymphoma,126,199.90526315789472,178.9157894736842,91.956,82.301,95,20.102
FL_examples (119),follicular_lymphoma,127,203.8235294117647,109.80392156862744,93.759,50.51,51,10.792
FL_examples (119),follicular_lymphoma,128,207.93846153846152,201.3846153846154,95.652,92.637,65,13.754
FL_examples (119),follicular_lymphoma,129,209.20535714285714,217.59821428571428,96.234,100.095,112,23.699
FL_examples (119),follicular_lymphoma,130,206.2941176470588,82.13725490196079,94.895,37.783,51,10.792
FL_examples (119),follicular_lymphoma,131,213.08474576271186,177.25423728813558,98.019,81.537,59,12.484
FL_examples (119),follicular_lymphoma,132,212.9090909090909,111.0909090909091,97.938,51.102,22,4.655
FL_examples (119),follicular_lymphoma,133,216.7734375,33.9453125,99.716,15.615,128,27.085
FL_examples (119),follicular_lymphoma,134,215.58620689655172,51.632183908045974,99.17,23.751,87,18.409
FL_examples (119),follicular_lymphoma,135,218.50574712643677,100.73563218390805,100.513,46.338,87,18.409
FL_examples (119),follicular_lymphoma,136,220.3186813186813,164.03296703296704,101.347,75.455,91,19.256
FL_examples (119),follicular_lymphoma,137,218.18987341772151,187.62025316455697,100.367,86.305,79,16.716
FL_examples (12),follicular_lymphoma,1,4.6521739130434785,207.2173913043478,2.14,95.32,115,24.334
FL_examples (12),follicular_lymphoma,2,7.886792452830188,32.283018867924525,3.628,14.85,53,11.215
FL_examples (12),follicular_lymphoma,3,6.443548387096774,173.53225806451613,2.964,79.825,124,26.238
FL_examples (12),follicular_lymphoma,4,15.764705882352942,9.630252100840336,7.252,4.43,119,25.18
FL_examples (12),follicular_lymphoma,5,16.57391304347826,155.9608695652174,7.624,71.742,230,48.668
FL_examples (12),follicular_lymphoma,6,16.778947368421054,46.95789473684211,7.718,21.601,95,20.102
FL_examples (12),follicular_lymphoma,7,17.211009174311926,136.6697247706422,7.917,62.868,109,23.064
FL_examples (12),follicular_lymphoma,8,19.52238805970149,184.46268656716418,8.98,84.853,134,28.354
FL_examples (12),follicular_lymphoma,9,19.93,60.62,9.168,27.885,100,21.16
FL_examples (12),follicular_lymphoma,10,20.195652173913043,32.60144927536232,9.29,14.997,138,29.201
FL_examples (12),follicular_lymphoma,11,20.69,218.33,9.517,100.432,100,21.16
FL_examples (12),follicular_lymphoma,12,24.11111111111111,91.11111111111111,11.091,41.911,126,26.662
FL_examples (12),follicular_lymphoma,13,27.470588235294116,194.24705882352941,12.636,89.354,85,17.986
FL_examples (12),follicular_lymphoma,14,28.044117647058822,206.7941176470588,12.9,95.125,68,14.389
FL_examples (12),follicular_lymphoma,15,29.59036144578313,111.72289156626506,13.612,51.393,83,17.563
FL_examples (12),follicular_lymphoma,16,37.584158415841586,61.366336633663366,17.289,28.229,101,21.372
FL_examples (12),follicular_lymphoma,17,38.13529411764706,101.54705882352941,17.542,46.712,170,35.972
FL_examples (12),follicular_lymphoma,18,38.74125874125874,44.36363636363637,17.821,20.407,143,30.259
FL_examples (12),follicular_lymphoma,19,38.260162601626014,188.6341463414634,17.6,86.772,123,26.027
FL_examples (12),follicular_lymphoma,20,44.388888888888886,138.96296296296296,20.419,63.923,54,11.426
FL_examples (12),follicular_lymphoma,21,43.6578947368421,215.39473684210526,20.083,99.082,38,8.041
FL_examples (12),follicular_lymphoma,22,52.30172413793103,170.10344827586206,24.059,78.248,232,49.091
FL_examples (12),follicular_lymphoma,23,49.8235294117647,71.17647058823529,22.919,32.741,17,3.597
FL_examples (12),follicular_lymphoma,24,52.166666666666664,11.891304347826088,23.997,5.47,138,29.201
FL_examples (12),follicular_lymphoma,25,51.9054054054054,30.85135135135135,23.876,14.192,74,15.658
FL_examples (12),follicular_lymphoma,26,51.96969696969697,107.54545454545455,23.906,49.471,99,20.948
FL_examples (12),follicular_lymphoma,27,53.75,87.125,24.725,40.078,24,5.078
FL_examples (12),follicular_lymphoma,28,54.59375,193.71875,25.113,89.111,64,13.542
FL_examples (12),follicular_lymphoma,29,58.875,175.65625,27.082,80.802,32,6.771
FL_examples (12),follicular_lymphoma,30,60.45977011494253,70.52873563218391,27.811,32.443,87,18.409
FL_examples (12),follicular_lymphoma,31,61.857142857142854,51.94642857142857,28.454,23.895,168,35.549
FL_examples (12),follicular_lymphoma,32,62.5886524822695,146.95035460992906,28.791,67.597,141,29.836
FL_examples (12),follicular_lymphoma,33,65.67368421052632,31.568421052631578,30.21,14.521,95,20.102
FL_examples (12),follicular_lymphoma,34,64.26666666666667,107.66666666666667,29.563,49.527,15,3.174
FL_examples (12),follicular_lymphoma,35,65.02564102564102,194.64102564102564,29.912,89.535,78,16.505
FL_examples (12),follicular_lymphoma,36,70.71604938271605,68.45679012345678,32.529,31.49,81,17.14
FL_examples (12),follicular_lymphoma,37,75.21367521367522,45.324786324786324,34.598,20.849,117,24.757
FL_examples (12),follicular_lymphoma,38,74.35087719298245,6.60233918128655,34.201,3.037,171,36.184
FL_examples (12),follicular_lymphoma,39,75.26470588235294,83.25,34.622,38.295,68,14.389
FL_examples (12),follicular_lymphoma,40,76.71428571428571,171.81428571428572,35.289,79.035,70,14.812
FL_examples (12),follicular_lymphoma,41,80.20289855072464,195.95652173913044,36.893,90.14,69,14.6
FL_examples (12),follicular_lymphoma,42,87.43650793650794,54.57936507936508,40.221,25.107,126,26.662
FL_examples (12),follicular_lymphoma,43,89.96938775510205,77.10204081632654,41.386,35.467,98,20.737
FL_examples (12),follicular_lymphoma,44,88.9,165.95,40.894,76.337,20,4.232
FL_examples (12),follicular_lymphoma,45,91.15942028985508,16.3768115942029,41.933,7.533,138,29.201
FL_examples (12),follicular_lymphoma,46,90.62626262626263,98.4040404040404,41.688,45.266,99,20.948
FL_examples (12),follicular_lymphoma,47,96.54464285714286,27.0,44.411,12.42,112,23.699
