image_name,category,target,n_nuclei,nuclear_density_per_1000um2,nuclear_area_fraction,area_top10_mean_um2,area_top10_short_axis_um,area_um2_mean,area_um2_std,area_um2_skew,area_um2_cv,perimeter_um_mean,perimeter_um_std,perimeter_um_skew,perimeter_um_cv,circularity_mean,circularity_std,circularity_skew,circularity_cv,eccentricity_mean,eccentricity_std,eccentricity_skew,eccentricity_cv,solidity_mean,solidity_std,solidity_skew,solidity_cv,major_axis_um_mean,major_axis_um_std,major_axis_um_skew,major_axis_um_cv,minor_axis_um_mean,minor_axis_um_std,minor_axis_um_skew,minor_axis_um_cv,aspect_ratio_mean,aspect_ratio_std,aspect_ratio_skew,aspect_ratio_cv,knn1_dist_mean_um,knn1_dist_std_um,knn3_dist_mean_um,knn3_dist_std_um,glcm_contrast,glcm_homogeneity,glcm_energy,lbp_entropy,hchannel_mean,hchannel_std
REACTIVE_examples (143),reactive_tissue,0,139,13.092,0.3355,55.953,7.515,25.6234,13.1653,1.3869,0.5138,21.4227,9.2665,1.5155,0.4326,0.7559,0.213,-0.6029,0.2818,0.6838,0.1824,-0.8381,0.2668,0.8718,0.0776,-0.7934,0.089,7.2454,2.5298,1.018,0.3492,4.7337,1.3267,0.9586,0.2803,1.5639,0.4792,1.9452,0.3064,6.2964,1.1519,7.6721,1.3234,47.3132,0.2344,0.0406,3.0222,168.5503,39.5828
REACTIVE_examples (144),reactive_tissue,0,139,13.092,0.2817,39.342,5.971,21.5177,9.0875,0.6813,0.4223,18.4252,6.2274,1.2032,0.338,0.8125,0.1776,-0.7235,0.2186,0.6723,0.1801,-0.411,0.2678,0.8784,0.0757,-1.2661,0.0862,6.5418,1.9962,0.8226,0.3051,4.3825,1.0769,0.0479,0.2457,1.5365,0.4369,1.0043,0.2843,5.9979,1.4192,7.5676,1.5211,45.713,0.2411,0.0416,2.9922,165.4038,39.1534
REACTIVE_examples (145),reactive_tissue,0,153,14.411,0.3793,57.516,7.072,26.3214,14.3,1.1805,0.5433,21.9728,9.6417,1.167,0.4388,0.7402,0.2153,-0.4985,0.2909,0.713,0.1548,-0.9846,0.2171,0.8621,0.0815,-1.228,0.0945,7.4906,2.8067,0.9501,0.3747,4.7285,1.281,0.6247,0.2709,1.5846,0.392,0.8373,0.2474,6.0881,1.4103,7.3095,1.455,50.4157,0.226,0.0399,3.0524,170.784,39.2584
REACTIVE_examples (146),reactive_tissue,0,161,15.164,0.414,57.443,7.3,27.3003,14.6562,1.3933,0.5368,22.0864,9.2274,1.2042,0.4178,0.7434,0.2055,-0.3914,0.2764,0.7086,0.1354,-0.528,0.1911,0.8686,0.0754,-1.194,0.0868,7.4169,2.5431,0.844,0.3429,4.8558,1.3715,0.5175,0.2825,1.5467,0.37,1.2108,0.2392,6.1192,1.3814,7.4377,1.3611,52.4419,0.2142,0.0389,3.0695,174.0333,39.1925
REACTIVE_examples (147),reactive_tissue,0,137,12.904,0.4032,59.036,7.391,31.2489,14.7892,0.4752,0.4733,24.5417,8.9753,0.6248,0.3657,0.6793,0.1893,-0.0745,0.2786,0.6866,0.1671,-0.701,0.2434,0.8605,0.0686,-0.7854,0.0797,7.9175,2.4651,0.5062,0.3113,5.2795,1.4472,-0.1599,0.2741,1.5325,0.3878,0.9555,0.253,6.6148,1.4595,7.9968,1.3658,52.2862,0.2104,0.0387,3.1102,166.0199,38.6919
REACTIVE_examples (148),reactive_tissue,0,147,13.845,0.3963,59.855,7.417,28.6236,14.9453,1.1207,0.5221,22.8472,9.2863,2.0885,0.4065,0.7203,0.1911,-0.4823,0.2653,0.6999,0.1541,-1.1197,0.2201,0.8607,0.0758,-1.0726,0.0881,7.5977,2.4096,0.9923,0.3172,5.0402,1.4335,0.5881,0.2844,1.531,0.3383,0.7737,0.221,6.2803,1.4082,7.6027,1.3187,51.1989,0.2196,0.0392,3.1025,161.4566,38.9189
REACTIVE_examples (149),reactive_tissue,0,148,13.94,0.3567,55.764,6.784,25.5921,13.6574,1.1595,0.5337,21.8528,9.6718,1.3729,0.4426,0.7225,0.2079,-0.4455,0.2878,0.7232,0.16,-1.0395,0.2212,0.8594,0.0782,-1.3088,0.091,7.425,2.6798,0.9827,0.3609,4.6252,1.3718,0.2901,0.2966,1.6422,0.4752,1.3293,0.2894,6.3358,1.2194,7.7135,1.0831,45.2737,0.2247,0.0428,3.0838,146.5726,34.5155
REACTIVE_examples (15),reactive_tissue,0,178,16.765,0.461,53.123,6.662,27.4949,11.95,0.9799,0.4346,23.3938,8.2402,0.9447,0.3522,0.6843,0.2134,-0.2855,0.3119,0.71,0.153,-0.9257,0.2155,0.8554,0.0847,-1.2858,0.099,7.7019,2.3199,0.991,0.3012,4.938,1.1175,0.3458,0.2263,1.5829,0.4278,1.3764,0.2702,5.9557,1.2275,7.0585,1.166,43.3551,0.2462,0.0446,3.0655,187.1378,35.8002
REACTIVE_examples (150),reactive_tissue,0,194,18.272,0.4133,45.06,6.616,22.6172,10.3806,1.228,0.459,20.0801,7.2902,1.1824,0.3631,0.7455,0.1943,-0.4294,0.2606,0.7283,0.1488,-0.9633,0.2043,0.8658,0.0748,-0.8694,0.0864,7.0397,2.2131,0.9831,0.3144,4.3853,1.0895,1.2633,0.2484,1.6269,0.4243,1.1612,0.2608,5.6455,1.1425,6.7212,1.1627,58.2321,0.2017,0.0378,3.091,171.4794,38.484
REACTIVE_examples (151),reactive_tissue,0,165,15.541,0.3913,51.195,6.798,25.1804,11.9976,1.2178,0.4765,21.7661,8.2096,1.2642,0.3772,0.7108,0.2012,-0.3615,0.2831,0.7174,0.1548,-0.9538,0.2158,0.8574,0.0769,-0.8659,0.0897,7.3529,2.3068,1.2511,0.3137,4.6841,1.2259,0.4493,0.2617,1.6067,0.4369,1.3963,0.2719,6.0424,1.0148,7.2488,1.1542,53.6891,0.2124,0.0397,3.0956,157.4861,36.9211
REACTIVE_examples (152),reactive_tissue,0,161,15.164,0.4006,55.253,7.102,26.4145,13.3954,1.6541,0.5071,22.4147,9.4797,1.7791,0.4229,0.7157,0.2095,-0.461,0.2927,0.7052,0.1544,-0.5911,0.2189,0.8604,0.076,-0.7649,0.0883,7.4848,2.6597,1.7842,0.3553,4.7912,1.2653,0.7915,0.2641,1.5902,0.4801,1.7935,0.3019,6.056,1.3501,7.3243,1.423,58.7445,0.1982,0.0373,3.1184,164.5768,39.2503
REACTIVE_examples (153),reactive_tissue,0,175,16.483,0.4259,47.081,6.866,25.8418,10.8149,0.5668,0.4185,22.0916,8.0322,1.0774,0.3636,0.7176,0.2034,-0.4587,0.2834,0.7136,0.1561,-0.8385,0.2188,0.8619,0.0766,-1.2073,0.0888,7.464,2.2857,0.7507,0.3062,4.7392,1.184,0.5348,0.2498,1.6089,0.4629,1.3841,0.2877,5.7916,1.1019,6.9996,1.0257,63.8506,0.1916,0.0366,3.1279,173.7773,39.4604
REACTIVE_examples (154),reactive_tissue,0,178,16.765,0.3879,42.52,6.161,23.1393,9.0145,1.1886,0.3896,20.2215,6.6791,1.2634,0.3303,0.7569,0.2034,-0.5057,0.2687,0.7034,0.1471,-0.648,0.2092,0.8681,0.0819,-1.1642,0.0944,6.9907,2.0307,1.0318,0.2905,4.5398,0.9066,0.9616,0.1997,1.557,0.4228,1.8887,0.2715,5.827,1.0515,6.9092,1.2614,60.8568,0.2063,0.0378,3.1121,176.889,39.7209
REACTIVE_examples (155),reactive_tissue,0,144,13.563,0.3184,47.003,6.087,23.4744,11.8534,1.9988,0.5049,19.7662,7.9343,2.1788,0.4014,0.7908,0.1929,-0.6986,0.2439,0.6926,0.1578,-0.5544,0.2278,0.8756,0.0782,-1.2548,0.0893,6.9102,2.3841,1.3788,0.345,4.5054,1.0858,0.2317,0.241,1.5636,0.4992,2.5682,0.3193,6.0945,1.1598,7.4654,1.4187,48.1292,0.2278,0.0407,3.0837,169.7933,39.2218
REACTIVE_examples (156),reactive_tissue,0,175,16.483,0.3893,48.315,6.316,23.6218,10.9412,1.399,0.4632,20.2144,7.8381,1.3954,0.3877,0.7766,0.2069,-0.6656,0.2664,0.6917,0.16,-0.5744,0.2313,0.8724,0.0815,-1.2843,0.0934,7.0825,2.5925,1.3491,0.366,4.5559,1.0404,1.0124,0.2284,1.5632,0.4824,1.9927,0.3086,5.6705,0.9718,6.7764,1.125,58.8168,0.1975,0.038,3.1492,176.9158,37.8929
REACTIVE_examples (157),reactive_tissue,0,146,13.751,0.3569,60.25,7.31,25.9544,14.9635,1.5894,0.5765,22.0122,9.4099,1.4362,0.4275,0.7038,0.1913,-0.1829,0.2719,0.7357,0.1376,-0.7841,0.187,0.8458,0.0744,-0.5453,0.088,7.4922,2.572,1.0047,0.3433,4.6577,1.4081,0.844,0.3023,1.6496,0.4817,1.9863,0.292,6.3064,1.2648,7.6093,1.248,56.9121,0.2001,0.0376,3.1189,165.0159,39.1658
REACTIVE_examples (158),reactive_tissue,0,164,15.447,0.3854,44.635,6.1,24.952,10.0932,0.8052,0.4045,21.1132,6.871,0.908,0.3254,0.7385,0.1891,-0.55,0.2561,0.7128,0.1496,-0.666,0.2099,0.8635,0.08,-1.2581,0.0927,7.2819,2.1107,1.0235,0.2899,4.6755,1.0448,-0.2238,0.2235,1.5911,0.4439,1.7799,0.279,5.9764,1.1468,7.2679,1.1846,56.6996,0.2044,0.0379,3.1146,164.1221,38.9446
REACTIVE_examples (159),reactive_tissue,0,156,14.693,0.3471,50.215,6.556,23.6246,11.8867,1.3902,0.5031,19.8444,7.3358,1.3384,0.3697,0.7718,0.1821,-0.4363,0.236,0.6912,0.1632,-0.6138,0.2361,0.8702,0.0705,-0.596,0.081,6.9046,2.2494,1.2877,0.3258,4.5468,1.2098,0.4159,0.2661,1.5602,0.4626,1.7598,0.2965,5.9367,1.2849,7.3211,1.431,53.7585,0.2135,0.0389,3.1017,168.8894,38.4769
REACTIVE_examples (16),reactive_tissue,0,149,14.034,0.388,58.641,7.024,27.6443,14.6664,1.3012,0.5305,23.5813,9.742,1.1371,0.4131,0.6682,0.2005,-0.0583,0.3001,0.7313,0.1619,-0.9647,0.2214,0.8417,0.0787,-0.8364,0.0935,7.8728,2.7185,0.866,0.3453,4.8027,1.4066,0.4164,0.2929,1.6804,0.4958,1.0354,0.295,6.1876,1.2616,7.4048,1.3038,41.9228,0.2498,0.0451,3.0242,187.5343,35.4399
REACTIVE_examples (160),reactive_tissue,0,112,10.549,0.2425,57.555,7.051,22.9888,15.3435,1.7402,0.6674,19.8953,9.446,1.4723,0.4748,0.753,0.2038,-0.4454,0.2706,0.7241,0.1637,-0.4929,0.226,0.8645,0.0897,-1.242,0.1038,7.1281,3.0438,1.3459,0.427,4.2623,1.5234,0.9584,0.3574,1.7624,0.8308,3.2306,0.4714,6.6329,1.7006,8.5195,1.8138,50.4725,0.2293,0.0399,3.0739,159.0217,40.5456
REACTIVE_examples (161),reactive_tissue,0,139,13.092,0.2885,48.698,6.64,22.0384,12.3181,1.5859,0.5589,18.8974,7.4836,1.1796,0.396,0.7932,0.2004,-0.6053,0.2527,0.6686,0.1764,-0.4318,0.2639,0.8731,0.0774,-0.9445,0.0886,6.5817,2.2975,0.8369,0.3491,4.4065,1.253,0.3284,0.2844,1.5403,0.5222,2.2912,0.339,6.2398,1.4823,7.7139,1.487,46.6383,0.2394,0.0413,3.0307,158.7262,39.4172
REACTIVE_examples (162),reactive_tissue,0,167,15.729,0.3613,46.266,6.206,22.9719,10.8362,1.1565,0.4717,19.6438,7.3805,1.2122,0.3757,0.7831,0.1904,-0.5744,0.2431,0.7186,0.1506,-0.9201,0.2096,0.8786,0.0706,-0.7796,0.0803,7.0148,2.4495,1.2315,0.3492,4.3914,1.0198,0.7954,0.2322,1.604,0.435,1.4836,0.2712,5.7967,1.3109,7.1483,1.4276,51.1871,0.2519,0.0413,2.9646,171.991,40.5205
REACTIVE_examples (163),reactive_tissue,0,154,14.505,0.3258,51.617,7.162,22.464,12.6542,1.8359,0.5633,18.7387,7.5305,1.4399,0.4019,0.8232,0.1826,-0.8275,0.2218,0.6732,0.1568,-0.5361,0.233,0.8876,0.0686,-1.0759,0.0773,6.5973,2.3776,1.5164,0.3604,4.4738,1.2883,1.1529,0.288,1.4993,0.4215,1.8823,0.2811,5.9546,1.1884,7.3385,1.3905,49.5332,0.2652,0.0427,2.9395,171.1603,41.2773
REACTIVE_examples (164),reactive_tissue,0,132,12.433,0.2729,44.058,6.245,21.9471,9.9945,1.5615,0.4554,18.4461,6.6105,1.8514,0.3584,0.8374,0.1799,-1.0047,0.2148,0.6757,0.1594,-0.7743,0.2359,0.8967,0.063,-0.9949,0.0703,6.5269,2.0284,1.2197,0.3108,4.421,0.9921,0.5748,0.2244,1.4916,0.3758,1.7212,0.2519,6.2767,1.3902,7.7233,1.6388,52.501,0.2694,0.0424,2.8922,164.4122,41.3069
REACTIVE_examples (165),reactive_tissue,0,206,19.402,0.3776,35.619,5.418,19.46,7.6438,1.8439,0.3928,17.2943,6.0937,2.5235,0.3524,0.8536,0.1834,-1.3283,0.2149,0.6563,0.1522,-0.3988,0.2319,0.9018,0.0684,-1.7136,0.0758,6.1035,1.8448,1.6011,0.3023,4.233,0.7658,1.6986,0.1809,1.4462,0.3675,2.0312,0.2542,5.4357,0.9246,6.359,0.9839,51.7118,0.2387,0.0413,2.972,179.324,39.0855
REACTIVE_examples (166),reactive_tissue,0,189,17.801,0.3886,43.578,6.423,21.8273,9.8896,1.4645,0.4531,19.0728,7.4584,1.5954,0.391,0.8033,0.1996,-0.7579,0.2485,0.6882,0.1484,-0.5326,0.2156,0.8867,0.066,-0.8142,0.0744,6.6608,2.2259,1.2202,0.3342,4.4023,0.9792,1.372,0.2224,1.5143,0.3943,2.125,0.2604,5.4454,0.9641,6.5542,1.2703,51.5777,0.2336,0.0412,2.977,181.0625,39.0228
REACTIVE_examples (167),reactive_tissue,0,145,13.657,0.3021,50.53,6.735,22.1231,12.7059,1.4818,0.5743,19.1743,8.5431,1.4025,0.4455,0.7935,0.2064,-0.718,0.2602,0.6772,0.1721,-0.4446,0.2541,0.8721,0.0754,-1.1298,0.0864,6.6881,2.6181,1.0794,0.3915,4.363,1.2541,0.7639,0.2874,1.5657,0.5829,3.0934,0.3723,5.8566,1.2602,7.21,1.4648,37.9622,0.268,0.0453,2.9189,157.5251,37.8923
REACTIVE_examples (168),reactive_tissue,0,175,16.483,0.3521,42.496,5.832,21.3631,9.2368,1.3413,0.4324,18.4919,6.6089,1.5371,0.3574,0.8248,0.1901,-0.9346,0.2304,0.6926,0.1541,-0.5894,0.2224,0.8946,0.0639,-1.2831,0.0714,6.6004,2.1572,1.2029,0.3268,4.2971,0.8662,0.9118,0.2016,1.544,0.4332,1.7766,0.2805,5.6575,1.1524,6.8151,1.4949,52.266,0.2371,0.0408,2.9654,179.3677,40.0164
REACTIVE_examples (169),reactive_tissue,0,212,19.968,0.3972,38.069,5.944,19.8944,8.5755,1.4158,0.4311,17.6363,6.4216,1.4196,0.3641,0.8385,0.1915,-1.0097,0.2283,0.6537,0.1646,-0.5438,0.2517,0.8897,0.0753,-1.4426,0.0847,6.2036,2.0005,1.1728,0.3225,4.2834,0.9149,1.2094,0.2136,1.4474,0.3491,1.5727,0.2412,5.3555,0.8589,6.3017,1.0036,53.7102,0.2248,0.0407,2.9977,182.5245,38.8188
REACTIVE_examples (17),reactive_tissue,0,130,12.244,0.3109,57.067,7.158,25.3952,15.3925,1.3619,0.6061,22.1157,11.133,1.5911,0.5034,0.7073,0.2157,-0.3899,0.3049,0.7481,0.1457,-0.954,0.1947,0.8473,0.0828,-0.719,0.0977,7.5134,2.8739,1.0674,0.3825,4.527,1.5787,0.4341,0.3487,1.7242,0.5668,2.2931,0.3287,6.3438,1.4467,7.9156,1.8508,40.0615,0.25,0.0442,2.9483,176.5246,36.3403
REACTIVE_examples (170),reactive_tissue,0,145,13.657,0.2932,51.602,6.605,21.4723,12.7476,1.5982,0.5937,18.2708,8.149,1.3948,0.446,0.8298,0.1971,-1.0354,0.2376,0.6742,0.1578,-0.4308,0.2341,0.8918,0.0655,-0.9596,0.0734,6.3771,2.3713,1.1577,0.3718,4.3097,1.2534,0.5478,0.2908,1.4996,0.4006,1.5434,0.2672,5.8182,1.3002,7.3485,1.4873,42.6186,0.2618,0.0439,2.9429,166.513,40.3239
REACTIVE_examples (171),reactive_tissue,0,187,17.613,0.354,40.727,5.717,20.0997,9.0009,1.9297,0.4478,17.4582,5.9891,1.692,0.3431,0.8504,0.1767,-1.1519,0.2077,0.6406,0.1725,-0.1956,0.2693,0.8993,0.0616,-1.2524,0.0685,6.1982,2.076,1.5039,0.3349,4.2825,0.8555,0.7672,0.1998,1.4592,0.4388,2.0496,0.3007,5.3765,0.9921,6.4682,1.2698,49.7506,0.2361,0.0415,2.9984,178.9712,38.7109
REACTIVE_examples (172),reactive_tissue,0,176,16.577,0.357,47.316,7.352,21.5339,11.6213,1.5333,0.5397,18.5247,8.203,1.6089,0.4428,0.8279,0.1994,-1.0548,0.2409,0.6446,0.1657,-0.3042,0.2571,0.8866,0.075,-1.0371,0.0846,6.3394,2.2402,1.0943,0.3534,4.4566,1.3269,1.3361,0.2977,1.4427,0.3751,1.5204,0.26,5.5217,1.1033,6.7955,1.2998,47.0216,0.242,0.0416,2.9888,174.0466,38.6425
REACTIVE_examples (173),reactive_tissue,0,167,15.729,0.3887,47.66,6.299,24.7116,10.6581,1.0582,0.4313,20.259,7.6221,1.5416,0.3762,0.8029,0.1923,-0.8345,0.2394,0.6931,0.1481,-0.5531,0.2137,0.8917,0.0621,-1.0688,0.0696,7.054,2.2472,1.0938,0.3186,4.6438,0.9816,0.5277,0.2114,1.5233,0.3689,1.052,0.2422,5.9854,1.0215,7.0581,1.2152,48.1728,0.2439,0.0415,3.0132,175.2934,39.3528
REACTIVE_examples (174),reactive_tissue,0,165,15.541,0.3515,45.83,6.385,22.6155,10.5749,1.1942,0.4676,19.2003,7.2399,1.4583,0.3771,0.8047,0.1898,-0.7884,0.2359,0.6838,0.1577,-0.6384,0.2307,0.8875,0.0735,-1.4997,0.0828,6.7201,2.2575,1.1977,0.3359,4.4752,1.0677,0.9369,0.2386,1.5067,0.3554,0.9764,0.2359,5.8624,1.195,7.1539,1.4183,48.023,0.2422,0.0411,2.9729,169.2106,39.7523
REACTIVE_examples (175),reactive_tissue,0,158,14.881,0.3196,43.986,6.552,21.4761,9.9492,1.226,0.4633,18.2832,6.6749,1.3106,0.3651,0.8343,0.1851,-0.9225,0.2219,0.6493,0.1705,-0.4054,0.2626,0.8901,0.0687,-1.1981,0.0772,6.3881,2.0645,0.9467,0.3232,4.4289,1.0592,0.8739,0.2392,1.4552,0.3783,1.5193,0.26,5.9766,1.1883,7.1711,1.4113,45.3782,0.2465,0.0426,2.9318,173.117,38.4936
REACTIVE_examples (176),reactive_tissue,0,196,18.461,0.3444,35.062,5.232,18.6586,7.0617,1.3717,0.3785,16.1738,4.4867,1.4549,0.2774,0.893,0.1431,-1.2143,0.1603,0.5986,0.179,-0.0717,0.2991,0.9091,0.053,-0.9783,0.0583,5.7627,1.6972,1.6327,0.2945,4.2275,0.7255,0.5904,0.1716,1.3706,0.3413,1.4657,0.249,5.6341,0.8766,6.67,1.0305,48.8057,0.2453,0.0428,2.935,183.7379,39.3704
REACTIVE_examples (177),reactive_tissue,0,152,14.316,0.3206,46.274,6.23,22.392,10.6451,1.2211,0.4754,19.0186,7.1089,1.2619,0.3738,0.809,0.1952,-0.724,0.2412,0.6776,0.1665,-0.2128,0.2458,0.8838,0.0718,-1.194,0.0813,6.7725,2.4192,1.0703,0.3572,4.4116,1.0348,0.8891,0.2346,1.559,0.5372,2.1762,0.3446,6.0725,1.4227,7.4219,1.6859,44.3161,0.2506,0.0423,2.9371,170.0957,39.2695
REACTIVE_examples (178),reactive_tissue,0,188,17.707,0.3769,41.507,5.897,21.2849,9.9256,3.2342,0.4663,18.1561,6.2085,1.9821,0.342,0.8336,0.1763,-0.899,0.2114,0.6572,0.1702,-0.6153,0.259,0.8923,0.0628,-1.4778,0.0703,6.4075,1.9824,0.9628,0.3094,4.3938,0.9434,2.0366,0.2147,1.4652,0.3652,1.2446,0.2492,5.7181,1.1176,6.7732,1.2619,48.2299,0.2428,0.0413,3.0042,175.7127,39.6708
REACTIVE_examples (179),reactive_tissue,0,186,17.519,0.3861,49.136,6.665,22.0394,11.9706,2.3453,0.5431,18.6334,7.6135,2.2338,0.4086,0.8246,0.1879,-0.9364,0.2279,0.6718,0.1469,-0.1974,0.2187,0.89,0.0682,-1.1699,0.0767,6.5166,2.2098,1.3685,0.3391,4.4452,1.1771,1.2758,0.2648,1.4889,0.4177,1.9916,0.2805,5.6822,1.1209,6.7748,1.1705,52.1369,0.2314,0.0402,3.0269,175.2502,39.7233
REACTIVE_examples (18),reactive_tissue,0,166,15.635,0.4506,57.754,7.384,28.8184,13.916,0.9806,0.4829,24.664,10.4521,1.5039,0.4238,0.659,0.2235,-0.16,0.3391,0.7176,0.1488,-0.6525,0.2074,0.8357,0.0944,-0.98,0.113,7.9759,2.6217,1.1426,0.3287,5.0672,1.3636,0.5549,0.2691,1.6073,0.4407,1.1887,0.2742,6.0228,1.3128,7.2142,1.125,41.839,0.2452,0.0447,3.0804,187.4639,35.6277
REACTIVE_examples (180),reactive_tissue,0,133,12.527,0.3792,61.636,7.405,30.2715,14.9105,0.9254,0.4926,23.3655,9.0681,1.1659,0.3881,0.7343,0.1902,-0.4506,0.2591,0.7307,0.1435,-0.7436,0.1964,0.8678,0.0731,-1.1492,0.0842,8.1032,2.7181,0.8593,0.3354,5.0197,1.3335,0.6688,0.2657,1.6388,0.4568,1.5128,0.2787,6.5251,1.3105,7.9253,1.4358,42.8348,0.2475,0.0421,2.9694,165.9296,38.9212
REACTIVE_examples (181),reactive_tissue,0,178,16.765,0.4438,57.943,7.476,26.4738,14.643,1.8699,0.5531,21.061,9.3283,2.4066,0.4429,0.7862,0.1882,-0.6948,0.2394,0.686,0.1465,-0.5317,0.2136,0.8801,0.0715,-1.2898,0.0813,7.2426,2.6215,1.4777,0.362,4.8516,1.3789,1.6265,0.2842,1.4985,0.3508,1.28,0.2341,5.9076,1.226,7.0729,1.4283,47.2188,0.2402,0.0415,3.0316,179.8458,38.8514
REACTIVE_examples (182),reactive_tissue,0,154,14.505,0.3274,47.914,7.083,22.5739,11.8492,2.4353,0.5249,18.6405,7.3404,2.1934,0.3938,0.8377,0.165,-1.1069,0.197,0.6798,0.1485,-0.6806,0.2185,0.8973,0.0602,-1.5888,0.0671,6.5803,2.141,1.3371,0.3254,4.4806,1.2251,1.8847,0.2734,1.4802,0.3278,1.0508,0.2215,5.9043,1.3814,7.2989,1.5908,48.5172,0.2527,0.0419,2.9455,169.8293,39.5272
REACTIVE_examples (183),reactive_tissue,0,144,13.563,0.2582,37.707,5.791,19.0367,8.7999,2.2636,0.4623,16.2922,5.0083,1.9416,0.3074,0.8856,0.1277,-1.0624,0.1442,0.6166,0.1668,-0.2987,0.2705,0.9077,0.0475,-0.5756,0.0524,5.7463,1.5856,1.4206,0.2759,4.2457,0.9395,0.6432,0.2213,1.3692,0.2775,0.9782,0.2027,5.8544,1.2206,7.3205,1.3691,43.4788,0.2711,0.045,2.8829,169.1124,38.6651
REACTIVE_examples (184),reactive_tissue,0,136,12.809,0.2851,43.877,6.357,22.2584,10.0623,1.5002,0.4521,18.4443,6.3984,1.5432,0.3469,0.842,0.1735,-0.8709,0.206,0.6479,0.1653,-0.242,0.2552,0.8929,0.0623,-1.1996,0.0698,6.5128,2.1084,1.0534,0.3237,4.5052,0.9805,0.9245,0.2176,1.4585,0.418,2.0638,0.2866,6.263,1.3369,7.6766,1.4454,46.3115,0.2604,0.0428,2.9036,168.2218,39.9897
REACTIVE_examples (185),reactive_tissue,0,158,14.881,0.3189,43.272,6.067,21.4279,10.6026,1.9446,0.4948,18.1074,6.4037,1.4369,0.3536,0.8328,0.1744,-0.7924,0.2095,0.6379,0.1874,-0.4166,0.2937,0.8902,0.0633,-1.0652,0.0711,6.3678,2.1323,1.1504,0.3348,4.4129,1.0211,0.661,0.2314,1.4536,0.3826,1.1333,0.2632,5.8871,1.2946,7.2439,1.3833,46.3539,0.2583,0.043,2.9423,166.2917,38.9352
REACTIVE_examples (186),reactive_tissue,0,157,14.787,0.3531,49.514,6.438,23.8771,11.7402,1.2737,0.4917,19.4382,7.2495,1.4107,0.373,0.8183,0.1844,-0.9826,0.2253,0.662,0.179,-0.4475,0.2705,0.8929,0.0677,-1.5731,0.0759,6.862,2.4587,1.3272,0.3583,4.5944,1.1164,0.3134,0.243,1.5077,0.4404,1.6512,0.2921,5.9866,1.1146,7.255,1.2099,47.1974,0.2477,0.0414,2.9558,173.5781,40.3201
REACTIVE_examples (187),reactive_tissue,0,168,15.823,0.35,47.373,6.465,22.1185,11.7464,1.9175,0.5311,18.752,7.2468,1.5314,0.3865,0.8116,0.1759,-0.8423,0.2167,0.6891,0.1611,-0.5478,0.2338,0.8824,0.0648,-1.3006,0.0735,6.6786,2.3528,0.97,0.3523,4.3647,1.1614,1.7982,0.2661,1.5408,0.4155,1.3125,0.2697,5.6175,1.1197,6.8884,1.2139,50.9238,0.2335,0.0407,2.958,176.8183,38.8493
REACTIVE_examples (188),reactive_tissue,0,157,14.787,0.3422,47.346,6.413,23.1412,10.9751,1.2934,0.4743,19.6076,7.3361,1.3882,0.3741,0.7892,0.1859,-0.6429,0.2355,0.714,0.1507,-0.7788,0.211,0.8778,0.066,-0.905,0.0752,6.9546,2.2813,1.1311,0.328,4.4288,1.0691,0.7273,0.2414,1.5827,0.3948,1.0989,0.2494,5.8699,1.2196,7.3073,1.3408,52.0662,0.2416,0.0414,2.9715,177.9438,39.4864
REACTIVE_examples (189),reactive_tissue,0,145,13.657,0.3359,47.497,6.728,24.5937,10.8692,0.9283,0.442,20.1089,6.7977,0.955,0.338,0.7892,0.1799,-0.4958,0.228,0.6911,0.1625,-0.6625,0.2351,0.8797,0.0699,-1.4719,0.0795,7.1022,2.1779,0.6587,0.3067,4.6597,1.1228,0.6562,0.241,1.5502,0.4404,1.8449,0.2841,6.1226,1.527,7.4412,1.6195,51.9758,0.2419,0.0406,2.955,172.3075,40.0168
REACTIVE_examples (19),reactive_tissue,0,176,16.577,0.434,48.045,7.009,26.1783,10.5918,0.8964,0.4046,22.3746,8.2211,1.3799,0.3674,0.7191,0.2126,-0.5368,0.2956,0.6958,0.1427,-0.688,0.2051,0.8614,0.0801,-1.1887,0.093,7.3629,2.0559,0.9929,0.2792,4.9365,1.2091,0.4438,0.2449,1.5239,0.3826,1.607,0.2511,5.9211,1.1339,7.077,0.9614,39.2887,0.261,0.0459,3.0192,183.4617,35.0886
REACTIVE_examples (190),reactive_tissue,0,187,17.613,0.399,51.887,6.596,22.6514,12.4814,2.0635,0.551,19.2969,8.0683,1.7321,0.4181,0.8035,0.1946,-0.8743,0.2422,0.7017,0.1503,-0.669,0.2143,0.886,0.0685,-1.2401,0.0773,6.8193,2.5356,1.59,0.3718,4.3902,1.1106,1.3208,0.253,1.5557,0.412,1.4888,0.2648,5.5427,1.1693,6.7504,1.2224,53.1474,0.2321,0.0401,3.0241,175.7892,39.7721
REACTIVE_examples (191),reactive_tissue,0,153,14.411,0.3146,41.738,6.14,21.8335,9.6168,0.7832,0.4405,18.4945,6.1031,1.1351,0.33,0.8175,0.1721,-0.8109,0.2105,0.6925,0.155,-0.4514,0.2238,0.8856,0.0654,-1.4688,0.0738,6.6248,2.0768,1.1639,0.3135,4.3525,1.0315,0.4859,0.237,1.5586,0.4909,2.4931,0.315,5.8757,1.2164,7.226,1.45,48.6392,0.2463,0.0418,2.9541,176.3763,39.7524
