image_name,category,sigma,target,n_nuclei,nuclear_density_per_1000um2,nuclear_area_fraction,area_top10_mean_um2,area_top10_short_axis_um,area_um2_mean,area_um2_std,area_um2_skew,area_um2_cv,perimeter_um_mean,perimeter_um_std,perimeter_um_skew,perimeter_um_cv,circularity_mean,circularity_std,circularity_skew,circularity_cv,eccentricity_mean,eccentricity_std,eccentricity_skew,eccentricity_cv,solidity_mean,solidity_std,solidity_skew,solidity_cv,major_axis_um_mean,major_axis_um_std,major_axis_um_skew,major_axis_um_cv,minor_axis_um_mean,minor_axis_um_std,minor_axis_um_skew,minor_axis_um_cv,aspect_ratio_mean,aspect_ratio_std,aspect_ratio_skew,aspect_ratio_cv,knn1_dist_mean_um,knn1_dist_std_um,knn3_dist_mean_um,knn3_dist_std_um,glcm_contrast,glcm_homogeneity,glcm_energy,lbp_entropy,hchannel_mean,hchannel_std,probability
REACTIVE_examples (41),reactive_tissue,0.3,0,172,16.2,0.3458,37.512,5.589,21.3483,7.9778,0.7165,0.3737,18.9745,6.1452,1.1304,0.3239,0.7837,0.1913,-0.6273,0.2441,0.7034,0.1576,-0.6728,0.2241,0.8768,0.0709,-0.8835,0.0809,6.7212,2.0143,0.8942,0.2997,4.3107,0.8419,0.0203,0.1953,1.5799,0.4511,1.6193,0.2855,5.5986,1.0262,6.7932,1.1502,55.1018,0.2444,0.0408,3.0093,173.182,41.057,0.006603292189538479
REACTIVE_examples (106),reactive_tissue,0.0,0,166,15.635,0.3087,38.934,6.108,19.7464,8.9524,1.0347,0.4534,18.8027,8.1709,1.6182,0.4346,0.7769,0.2412,-0.8146,0.3105,0.6727,0.1592,-0.5173,0.2366,0.8628,0.1046,-1.163,0.1213,6.3193,2.052,1.3113,0.3247,4.312,1.1133,0.1032,0.2582,1.4934,0.3819,1.2491,0.2557,5.7004,1.2621,7.0842,1.3074,57.6585,0.2053,0.0384,3.0574,157.1154,38.807,0.003944524563848972
REACTIVE_examples (106),reactive_tissue,0.1,0,166,15.635,0.3003,36.781,5.956,19.2097,8.3813,1.1081,0.4363,18.3147,7.3589,1.7796,0.4018,0.7797,0.2283,-0.8145,0.2928,0.669,0.1557,-0.4996,0.2327,0.8639,0.1035,-1.3401,0.1198,6.1853,1.8523,1.4145,0.2995,4.2813,1.083,0.0795,0.253,1.4784,0.3723,1.4268,0.2519,5.65,1.2457,6.989,1.2587,59.8409,0.2017,0.0381,3.0603,156.6433,38.7883,0.0023327143862843513
REACTIVE_examples (106),reactive_tissue,0.2,0,164,15.447,0.3008,37.852,6.067,19.4762,8.7966,0.9499,0.4517,18.4431,7.778,1.5765,0.4217,0.7844,0.2317,-0.8674,0.2954,0.6709,0.157,-0.5051,0.234,0.8646,0.1034,-1.314,0.1196,6.2254,1.9538,1.3087,0.3138,4.2898,1.1189,0.0457,0.2608,1.4821,0.3657,1.2469,0.2467,5.706,1.2396,7.0822,1.2801,56.4049,0.2072,0.0389,3.0574,155.9344,38.4227,0.0027411803603172302
REACTIVE_examples (106),reactive_tissue,0.3,0,163,15.352,0.2986,37.366,5.881,19.4529,8.5706,1.0351,0.4406,18.4295,7.4746,1.5809,0.4056,0.7822,0.2314,-0.8298,0.2958,0.6679,0.1542,-0.4591,0.2309,0.8642,0.1038,-1.2792,0.1201,6.2124,1.8757,1.2794,0.3019,4.3031,1.0818,-0.038,0.2514,1.4768,0.3802,1.5667,0.2575,5.7402,1.228,7.0901,1.2953,57.3777,0.2054,0.0387,3.0574,156.2382,38.4884,0.006651495583355427
REACTIVE_examples (242),reactive_tissue,0.0,0,162,15.258,0.3726,48.12,6.693,24.4202,11.4588,1.4556,0.4692,21.7051,9.2743,1.6889,0.4273,0.7215,0.2285,-0.5917,0.3166,0.6875,0.1659,-0.7425,0.2413,0.8563,0.0951,-1.5094,0.1111,7.1435,2.4716,2.4491,0.346,4.7235,1.2374,0.2117,0.262,1.5525,0.4741,2.088,0.3054,5.7789,1.2676,7.1051,1.3897,51.1501,0.2312,0.0412,3.0941,180.7165,37.8344,0.0022585424594581127
REACTIVE_examples (242),reactive_tissue,0.1,0,166,15.635,0.3659,46.801,6.654,23.4034,11.1492,1.5302,0.4764,21.1973,8.9631,1.8581,0.4228,0.7214,0.2266,-0.5746,0.3142,0.6896,0.1705,-0.6986,0.2473,0.8544,0.0972,-1.4602,0.1138,7.0482,2.4585,2.5686,0.3488,4.6205,1.2348,0.3214,0.2672,1.5716,0.4971,1.9852,0.3163,5.6512,1.1883,6.9899,1.2926,54.0963,0.2227,0.04,3.0967,176.2387,38.4845,0.002820183290168643
REACTIVE_examples (242),reactive_tissue,0.2,0,166,15.635,0.3876,47.038,6.539,24.7916,10.8593,0.583,0.438,21.1927,8.236,1.1086,0.3886,0.7486,0.2129,-0.7113,0.2845,0.6829,0.1665,-0.7184,0.2439,0.8675,0.0832,-1.4763,0.0959,7.0753,2.199,1.0167,0.3108,4.7433,1.1901,-0.0361,0.2509,1.5203,0.387,1.3828,0.2545,5.7414,1.1567,7.0475,1.2962,42.354,0.2521,0.0454,3.0671,188.2749,35.8525,0.0011737674940377474
REACTIVE_examples (242),reactive_tissue,0.3,0,162,15.258,0.3758,46.552,6.581,24.6279,10.7967,0.86,0.4384,21.6993,8.9065,1.5894,0.4104,0.7262,0.2254,-0.6305,0.3105,0.6882,0.1672,-0.6104,0.2429,0.8588,0.092,-1.3306,0.1072,7.2015,2.4676,2.3734,0.3427,4.7349,1.2127,0.0552,0.2561,1.5639,0.4936,2.0755,0.3156,5.7401,1.2627,7.0918,1.3599,49.0438,0.2356,0.042,3.0898,180.7905,37.3242,0.0060025970451533794
REACTIVE_examples (127),reactive_tissue,0.0,0,127,11.962,0.2314,39.83,5.844,19.3456,9.748,0.9993,0.5039,16.4932,5.5039,0.7694,0.3337,0.8678,0.1409,-0.7509,0.1624,0.6555,0.1737,-0.4893,0.2649,0.8906,0.0654,-0.9833,0.0735,5.9627,1.8816,0.9256,0.3156,4.1489,1.0955,-0.0154,0.264,1.4724,0.3829,1.311,0.2601,6.3045,1.5501,8.0293,1.5158,48.7613,0.2462,0.0424,2.9813,172.8659,39.585,0.0946195125579834
REACTIVE_examples (127),reactive_tissue,0.1,0,127,11.962,0.2325,39.992,5.877,19.4339,9.7984,0.9638,0.5042,16.5787,5.5425,0.72,0.3343,0.8641,0.1433,-0.7553,0.1659,0.6606,0.1696,-0.5224,0.2567,0.8908,0.0637,-1.0208,0.0716,5.9806,1.8852,0.8964,0.3152,4.1497,1.1034,-0.0065,0.2659,1.4749,0.3677,1.0503,0.2493,6.2944,1.5471,8.0255,1.519,48.2598,0.2469,0.0424,2.9724,172.8451,39.7169,0.1683025062084198
REACTIVE_examples (127),reactive_tissue,0.2,0,130,12.244,0.2364,40.302,5.906,19.3044,9.7951,1.0531,0.5074,16.6261,5.5612,0.8171,0.3345,0.8568,0.1472,-0.6847,0.1718,0.664,0.1671,-0.4958,0.2516,0.8898,0.062,-0.6997,0.0696,5.9754,1.8554,0.9306,0.3105,4.1367,1.1176,0.0108,0.2702,1.4884,0.4052,1.5865,0.2723,6.2565,1.509,7.9519,1.4772,49.4645,0.2435,0.042,2.9895,171.0717,40.0195,0.14582812786102295
REACTIVE_examples (127),reactive_tissue,0.3,0,125,11.773,0.2242,39.276,5.79,19.0457,9.71,0.9409,0.5098,16.2691,5.5552,0.6903,0.3415,0.8742,0.1373,-0.8274,0.157,0.6535,0.173,-0.4089,0.2647,0.8954,0.056,-0.913,0.0626,5.8865,1.9053,0.903,0.3237,4.1093,1.1051,-0.1154,0.2689,1.4662,0.3706,1.0717,0.2527,6.2153,1.5865,7.9866,1.767,50.7164,0.2389,0.0418,2.9939,171.3169,39.7399,0.023861853405833244
REACTIVE_examples (260),reactive_tissue,0.0,0,189,17.801,0.4164,46.062,6.098,23.3891,10.2496,1.1799,0.4382,19.4125,7.1269,1.3087,0.3671,0.8187,0.1939,-0.9788,0.2368,0.6511,0.1699,-0.3275,0.261,0.891,0.0704,-1.3569,0.079,6.7309,2.2595,1.1205,0.3357,4.6178,0.952,-0.0785,0.2062,1.462,0.384,1.3403,0.2626,5.6998,0.9979,6.7674,0.9941,40.5106,0.2853,0.0481,2.933,189.1987,36.4448,0.0036197914741933346
REACTIVE_examples (260),reactive_tissue,0.1,0,192,18.084,0.4169,44.87,6.044,23.0556,10.2211,1.5045,0.4433,19.0952,6.8806,1.4049,0.3603,0.8268,0.188,-1.0132,0.2274,0.6487,0.1678,-0.297,0.2586,0.8914,0.0682,-1.389,0.0766,6.6437,2.1497,1.0536,0.3236,4.6003,0.9793,0.1199,0.2129,1.4531,0.3753,1.3652,0.2583,5.6466,1.0205,6.7124,1.0227,39.9434,0.2895,0.0485,2.9215,189.4027,36.4965,0.001650488469749689
REACTIVE_examples (260),reactive_tissue,0.2,0,194,18.272,0.4185,45.78,6.049,22.9063,10.3323,1.5598,0.4511,18.8651,6.8306,1.4897,0.3621,0.8369,0.1816,-1.151,0.217,0.6533,0.1632,-0.351,0.2499,0.8968,0.0655,-1.5431,0.0731,6.6092,2.1484,1.1198,0.3251,4.5662,0.9668,0.153,0.2117,1.453,0.3635,1.3703,0.2501,5.6327,0.9938,6.6812,0.9543,39.09,0.2903,0.0487,2.8979,189.0425,36.5531,0.0013228101888671517
REACTIVE_examples (260),reactive_tissue,0.3,0,190,17.895,0.4224,45.639,6.117,23.6034,9.9848,1.2138,0.423,19.6232,7.0792,1.3094,0.3608,0.8145,0.2002,-0.9861,0.2458,0.659,0.1662,-0.3548,0.2522,0.8898,0.0766,-1.6714,0.0861,6.8203,2.2386,1.0404,0.3282,4.6398,0.9287,0.1693,0.2001,1.4718,0.3794,1.3464,0.2578,5.7022,1.0245,6.7693,0.9624,42.0364,0.282,0.0476,2.9413,189.1972,36.7981,0.0008191179949790239
REACTIVE_examples (282),reactive_tissue,0.0,0,186,17.519,0.4251,45.26,6.19,24.268,9.511,1.5491,0.3919,20.1741,7.2169,2.0071,0.3577,0.8006,0.1948,-0.9832,0.2433,0.6674,0.1671,-0.6163,0.2504,0.8878,0.0686,-1.3561,0.0772,6.979,2.2939,2.3426,0.3287,4.7179,0.9299,1.456,0.1971,1.4848,0.384,1.8474,0.2586,5.8375,1.0688,6.9055,1.0156,41.8812,0.2691,0.0464,2.9546,188.5445,36.3067,0.005125831812620163
REACTIVE_examples (282),reactive_tissue,0.1,0,186,17.519,0.4216,45.082,6.158,24.0655,9.5333,1.7326,0.3961,19.9918,7.1512,2.0643,0.3577,0.8067,0.1931,-1.0021,0.2394,0.667,0.1644,-0.5485,0.2464,0.8906,0.0665,-1.439,0.0747,6.9424,2.3117,2.4064,0.333,4.6962,0.912,1.6996,0.1942,1.4807,0.3798,1.9147,0.2565,5.8195,1.0983,6.9136,1.036,40.4357,0.2729,0.0469,2.9414,188.2813,36.2176,0.002572668483480811
REACTIVE_examples (282),reactive_tissue,0.2,0,191,17.99,0.424,44.182,6.17,23.5707,9.4644,1.4865,0.4015,19.6818,7.1338,1.9792,0.3625,0.8117,0.1923,-1.036,0.2369,0.6643,0.1636,-0.5763,0.2463,0.8922,0.0666,-1.2927,0.0746,6.8154,2.2064,2.2127,0.3237,4.6543,0.9647,1.2777,0.2073,1.4701,0.3731,2.4475,0.2538,5.7354,1.0967,6.8198,0.99,41.5374,0.2698,0.0465,2.9524,188.167,36.2292,0.002283846028149128
REACTIVE_examples (282),reactive_tissue,0.3,0,185,17.424,0.4211,45.962,6.12,24.167,9.8264,1.6421,0.4066,19.7453,6.9306,1.9113,0.351,0.8215,0.1882,-1.0733,0.2291,0.6586,0.1682,-0.571,0.2553,0.897,0.0655,-1.4884,0.0731,6.8895,2.2638,2.1907,0.3286,4.713,0.9291,1.3183,0.1971,1.465,0.3812,2.5295,0.2602,5.8684,1.113,6.9308,1.0679,39.297,0.2747,0.0468,2.9122,187.0872,36.2857,0.004745193291455507
REACTIVE_examples (243),reactive_tissue,0.0,0,173,16.294,0.3886,44.307,6.247,23.8459,9.723,1.1322,0.4077,21.5354,8.2678,1.5752,0.3839,0.7195,0.2347,-0.4693,0.3262,0.6791,0.1614,-0.3067,0.2376,0.8512,0.0972,-1.3331,0.1142,7.1243,2.2581,1.1012,0.317,4.717,1.0343,0.7483,0.2193,1.5335,0.4677,2.1105,0.305,5.6172,0.9797,6.8164,1.1062,46.1875,0.2398,0.0431,3.0859,180.2475,36.4757,0.0028027629014104605
REACTIVE_examples (243),reactive_tissue,0.1,0,170,16.012,0.3875,47.573,6.486,24.1995,10.3666,1.2888,0.4284,21.7096,8.6918,1.6618,0.4004,0.7212,0.2358,-0.5156,0.3269,0.6807,0.157,-0.2902,0.2306,0.85,0.1013,-1.3378,0.1191,7.2036,2.4314,1.2646,0.3375,4.7498,1.0646,0.8033,0.2241,1.5359,0.5034,3.1832,0.3277,5.6788,1.03,6.9019,1.1317,44.1718,0.2454,0.0438,3.0804,182.3452,36.0201,0.009031377732753754
REACTIVE_examples (243),reactive_tissue,0.2,0,171,16.106,0.3871,44.836,6.172,24.0345,9.8632,0.8577,0.4104,21.6636,8.0843,1.0735,0.3732,0.7124,0.2342,-0.4148,0.3287,0.6858,0.1557,-0.2805,0.227,0.8472,0.0983,-1.2176,0.116,7.1763,2.2937,1.062,0.3196,4.7203,1.0128,0.117,0.2146,1.543,0.48,2.6013,0.3111,5.6335,0.97,6.8676,1.086,45.4672,0.242,0.0433,3.0879,182.1571,36.3493,0.003027545753866434
REACTIVE_examples (243),reactive_tissue,0.3,0,165,15.541,0.3788,49.303,6.759,24.3725,11.2751,1.2997,0.4626,21.0624,8.9067,1.802,0.4229,0.7544,0.2171,-0.7289,0.2878,0.6698,0.1594,-0.4124,0.238,0.8617,0.0893,-1.1869,0.1036,7.0357,2.425,1.4404,0.3447,4.7671,1.203,0.8417,0.2524,1.4875,0.3815,1.3392,0.2565,5.8026,1.0951,6.9685,1.2099,39.4616,0.258,0.0458,3.0522,182.4561,35.5054,0.03632933273911476
REACTIVE_examples (159),reactive_tissue,0.0,0,153,14.411,0.3488,50.877,6.627,24.2067,12.1193,1.5293,0.5007,20.2593,7.7954,1.7806,0.3848,0.7683,0.1857,-0.5133,0.2417,0.6926,0.1652,-0.6827,0.2385,0.8681,0.0734,-0.8159,0.0846,7.0234,2.3174,1.3684,0.3299,4.6015,1.2066,0.5756,0.2622,1.5631,0.4599,1.839,0.2942,5.9801,1.3176,7.4109,1.5523,53.9914,0.2146,0.0389,3.0986,169.2884,38.6363,0.0011713269632309675
REACTIVE_examples (159),reactive_tissue,0.1,0,157,14.787,0.3483,48.985,6.475,23.5563,11.6544,1.3628,0.4947,19.8676,7.3919,1.3546,0.3721,0.772,0.1836,-0.5064,0.2378,0.6902,0.1661,-0.7443,0.2407,0.8714,0.0697,-0.6866,0.08,6.8823,2.1911,1.1778,0.3184,4.546,1.2058,0.4129,0.2652,1.5534,0.4483,1.8933,0.2886,5.9113,1.2842,7.2821,1.4339,52.3813,0.2155,0.0392,3.1008,168.2599,38.3279,0.0018200261984020472
REACTIVE_examples (159),reactive_tissue,0.2,0,154,14.505,0.3462,50.176,6.551,23.8655,11.7813,1.4453,0.4937,20.0144,7.2961,1.4107,0.3645,0.7707,0.1833,-0.4977,0.2379,0.6904,0.1654,-0.5794,0.2396,0.8703,0.0725,-0.7666,0.0833,6.9611,2.2395,1.3357,0.3217,4.5736,1.1779,0.525,0.2575,1.5629,0.4655,1.6791,0.2978,5.9195,1.2734,7.3465,1.4388,53.0717,0.2156,0.0392,3.1003,168.6139,38.2831,0.0012251660227775574
REACTIVE_examples (159),reactive_tissue,0.3,0,154,14.505,0.3465,49.805,6.452,23.8861,11.6242,1.4788,0.4867,20.0389,7.2121,1.4631,0.3599,0.7696,0.1815,-0.4924,0.2359,0.6906,0.1634,-0.6112,0.2366,0.8716,0.0696,-0.6872,0.0799,6.9649,2.2276,1.3291,0.3198,4.5753,1.1382,0.618,0.2488,1.5557,0.4556,1.8822,0.2928,5.9081,1.2886,7.3115,1.4318,52.9009,0.2156,0.0392,3.1011,167.8487,38.3333,0.0004944521933794022
REACTIVE_examples (108),reactive_tissue,0.0,0,167,15.729,0.3133,40.304,6.149,19.917,9.4497,2.013,0.4745,18.8852,8.3204,2.6444,0.4406,0.7682,0.2309,-0.7901,0.3006,0.6549,0.1789,-0.4481,0.2731,0.8628,0.0979,-1.2902,0.1135,6.2879,2.0017,2.1124,0.3183,4.3419,1.118,0.3196,0.2575,1.4944,0.4471,1.8276,0.2992,5.767,1.1835,6.959,1.241,60.1429,0.2042,0.0377,3.0641,164.3568,39.6385,0.0017211893573403358
REACTIVE_examples (108),reactive_tissue,0.1,0,169,15.918,0.3114,39.768,6.004,19.5624,9.3567,2.0534,0.4783,18.583,8.0128,2.599,0.4312,0.7731,0.2283,-0.8211,0.2953,0.6546,0.1767,-0.4713,0.2699,0.8597,0.1024,-1.2614,0.1191,6.2241,1.99,2.1394,0.3197,4.3139,1.0909,0.1823,0.2529,1.4818,0.4151,1.66,0.2801,5.6592,1.2634,6.8875,1.2375,59.6111,0.2046,0.0379,3.0617,163.8517,39.3538,0.0013768012868240476
REACTIVE_examples (108),reactive_tissue,0.2,0,165,15.541,0.3056,39.121,6.197,19.6647,9.1489,2.0638,0.4652,18.4288,8.131,2.8582,0.4412,0.7921,0.2207,-1.0415,0.2787,0.6438,0.1711,-0.409,0.2658,0.8723,0.091,-1.4776,0.1044,6.1448,1.9494,2.2376,0.3172,4.3422,1.0946,0.3387,0.2521,1.4539,0.4353,2.8899,0.2994,5.7144,1.2118,7.0,1.2455,55.7102,0.2108,0.0386,3.0659,163.665,39.1184,0.0047330185770988464
REACTIVE_examples (108),reactive_tissue,0.3,0,166,15.635,0.3109,39.669,6.146,19.884,9.0421,1.3131,0.4547,18.7496,7.9727,2.0464,0.4252,0.7758,0.2279,-0.8419,0.2937,0.6501,0.1751,-0.3634,0.2694,0.865,0.096,-1.3334,0.1109,6.2623,2.0009,1.416,0.3195,4.3478,1.1084,0.2366,0.2549,1.48,0.4532,2.3243,0.3062,5.7645,1.2449,7.046,1.2474,57.6295,0.2086,0.0384,3.0678,165.3343,39.3807,0.0033512688241899014
REACTIVE_examples (172),reactive_tissue,0.0,0,175,16.483,0.36,48.151,7.477,21.842,11.8188,1.4708,0.5411,18.744,8.437,1.6096,0.4501,0.8246,0.2033,-1.0212,0.2465,0.6467,0.1653,-0.2408,0.2556,0.8859,0.078,-1.1035,0.088,6.4009,2.2724,1.0623,0.355,4.4868,1.3637,1.3168,0.3039,1.4478,0.3754,1.4085,0.2593,5.5682,1.1207,6.8079,1.327,47.1225,0.2418,0.0416,2.9846,175.2509,38.7299,0.012820526957511902
REACTIVE_examples (172),reactive_tissue,0.1,0,177,16.671,0.3541,44.777,7.083,21.2377,10.8424,1.4888,0.5105,18.5317,7.9328,1.6832,0.4281,0.8171,0.1976,-0.9652,0.2419,0.6484,0.1686,-0.2349,0.2601,0.8839,0.0788,-1.3769,0.0891,6.3517,2.1653,1.0832,0.3409,4.4224,1.2604,1.5088,0.285,1.4589,0.389,1.3416,0.2666,5.487,1.0745,6.7577,1.2711,50.2159,0.2345,0.0405,2.9935,173.4604,39.3965,0.009154930710792542
REACTIVE_examples (172),reactive_tissue,0.2,0,175,16.483,0.348,45.165,7.155,21.1104,10.8714,1.6401,0.515,18.1564,7.7554,1.7218,0.4271,0.8403,0.1918,-1.1767,0.2283,0.6343,0.1666,-0.213,0.2627,0.8944,0.0714,-1.3559,0.0798,6.2466,2.1716,1.194,0.3476,4.4331,1.2362,1.4481,0.2789,1.4225,0.3646,1.5919,0.2563,5.482,1.1361,6.7666,1.342,46.8997,0.2443,0.0418,2.9814,174.5033,38.5399,0.007925232872366905
REACTIVE_examples (172),reactive_tissue,0.3,0,178,16.765,0.3613,46.987,7.339,21.5499,11.3538,1.4467,0.5269,18.5778,8.0419,1.5886,0.4329,0.8236,0.1974,-1.0142,0.2397,0.6422,0.1695,-0.3465,0.2639,0.8855,0.0777,-1.3472,0.0877,6.3541,2.2104,1.0973,0.3479,4.4678,1.2926,1.335,0.2893,1.4401,0.3711,1.4891,0.2577,5.5006,1.0517,6.7349,1.3026,46.3269,0.2443,0.042,2.9807,175.6237,38.5248,0.008636425249278545
REACTIVE_examples (230),reactive_tissue,0.0,0,145,13.657,0.3753,55.256,7.387,27.4803,13.9652,0.6567,0.5082,25.2104,12.3249,1.3519,0.4889,0.6313,0.2472,-0.0744,0.3916,0.6974,0.1535,-0.7233,0.2202,0.8288,0.1014,-0.6907,0.1224,7.6251,2.5265,0.7932,0.3313,5.0576,1.5197,0.1249,0.3005,1.5488,0.414,1.595,0.2673,6.1344,1.4744,7.5704,1.4256,50.548,0.2245,0.0402,3.0718,168.3884,37.9371,0.030415430665016174
REACTIVE_examples (230),reactive_tissue,0.1,0,146,13.751,0.3566,54.424,7.163,25.9341,14.0098,1.1895,0.5402,25.2043,13.3563,1.9685,0.5299,0.6119,0.2564,0.0051,0.419,0.6944,0.1587,-0.6049,0.2286,0.8173,0.1051,-0.5728,0.1286,7.4739,2.6422,1.4498,0.3535,4.9585,1.5383,0.1157,0.3102,1.5601,0.4543,1.7386,0.2912,6.0735,1.4235,7.4799,1.4211,55.078,0.215,0.0388,3.0728,163.4124,38.8223,0.08335760980844498
REACTIVE_examples (230),reactive_tissue,0.2,0,147,13.845,0.3639,52.491,7.141,26.2859,12.8461,0.862,0.4887,24.6642,11.3073,1.6298,0.4585,0.6224,0.2399,0.0051,0.3855,0.6803,0.1552,-0.3465,0.2282,0.8239,0.1061,-0.7325,0.1288,7.4312,2.3641,1.2752,0.3181,5.0396,1.4186,0.1809,0.2815,1.5198,0.4271,1.5482,0.281,6.0669,1.4329,7.4996,1.4362,51.1791,0.2222,0.04,3.0726,166.0246,38.1152,0.23609551787376404
REACTIVE_examples (230),reactive_tissue,0.3,0,149,14.034,0.4148,59.911,7.415,29.5558,14.753,1.0141,0.4992,24.9659,10.7138,1.3322,0.4291,0.66,0.2256,-0.2308,0.3418,0.7119,0.1476,-0.767,0.2073,0.8302,0.102,-0.8523,0.1229,8.0759,2.8345,1.3404,0.351,5.1809,1.476,0.5947,0.2849,1.5949,0.488,2.3848,0.306,6.3114,1.2386,7.6808,1.2632,28.9396,0.2805,0.0504,2.9853,176.0867,33.2124,0.036378830671310425
REACTIVE_examples (87),reactive_tissue,0.0,0,187,17.613,0.303,31.45,5.153,17.203,6.9167,1.0265,0.4021,16.7788,6.0638,1.9516,0.3614,0.8066,0.2031,-0.8553,0.2517,0.6356,0.1709,-0.5163,0.269,0.8878,0.0753,-1.8017,0.0849,5.6823,1.7362,1.541,0.3055,4.0331,0.7751,-0.3276,0.1922,1.4126,0.3205,1.3226,0.2269,5.7059,0.9337,6.7231,0.9963,73.4277,0.1725,0.0363,3.1304,148.381,36.8972,0.04993702843785286
REACTIVE_examples (87),reactive_tissue,0.1,0,186,17.519,0.3005,31.239,5.07,17.1555,6.8907,0.9754,0.4017,16.7467,6.1334,1.9015,0.3662,0.809,0.2055,-0.8985,0.254,0.6366,0.168,-0.5255,0.264,0.8859,0.0781,-1.7388,0.0882,5.6791,1.7458,1.4729,0.3074,4.028,0.7644,-0.3022,0.1898,1.4102,0.3164,1.4093,0.2244,5.674,0.8822,6.7582,0.9558,72.4298,0.1732,0.0366,3.1308,147.9698,36.689,0.03874775767326355
REACTIVE_examples (87),reactive_tissue,0.2,0,186,17.519,0.3017,31.417,5.142,17.2215,6.8433,1.0752,0.3974,16.7375,6.0363,1.9919,0.3606,0.8124,0.2028,-0.8901,0.2497,0.6362,0.169,-0.5174,0.2656,0.8902,0.0741,-1.7681,0.0832,5.6802,1.718,1.5769,0.3025,4.0363,0.7591,-0.3021,0.1881,1.4096,0.3131,1.3375,0.2221,5.6863,0.8732,6.7373,0.966,72.3574,0.1728,0.0365,3.131,149.1124,36.721,0.13812996447086334
REACTIVE_examples (87),reactive_tissue,0.3,0,184,17.33,0.3013,31.818,5.119,17.3845,6.9395,1.0739,0.3992,16.8194,6.1079,2.0086,0.3631,0.8122,0.2025,-0.8874,0.2494,0.6347,0.1712,-0.54,0.2697,0.8902,0.0735,-1.7961,0.0826,5.707,1.7437,1.5336,0.3055,4.0526,0.7644,-0.2808,0.1886,1.4107,0.3197,1.3557,0.2266,5.7302,0.9232,6.7879,1.0152,73.9613,0.1718,0.0362,3.1275,149.6298,36.8775,0.11722069978713989
REACTIVE_examples (144),reactive_tissue,0.0,0,143,13.469,0.2845,36.438,5.596,21.1215,8.508,0.1987,0.4028,18.202,5.8991,0.9089,0.3241,0.814,0.1746,-0.7244,0.2144,0.6722,0.1831,-0.4798,0.2724,0.879,0.0722,-1.1362,0.0822,6.4668,1.9207,0.6204,0.297,4.3362,1.0558,-0.2156,0.2435,1.536,0.4282,0.9285,0.2788,5.9456,1.4073,7.4867,1.4996,45.5937,0.2419,0.0416,2.9869,166.3004,39.3659,0.027238573879003525
REACTIVE_examples (144),reactive_tissue,0.1,0,139,13.092,0.2814,37.272,5.583,21.4919,8.5198,0.1803,0.3964,18.391,5.7554,0.6915,0.3129,0.8115,0.1759,-0.6845,0.2167,0.6725,0.1789,-0.3467,0.2661,0.8802,0.0728,-1.2675,0.0827,6.5497,1.9737,0.7124,0.3013,4.3741,1.0076,-0.2496,0.2303,1.5367,0.4379,1.0164,0.285,6.0149,1.3688,7.5796,1.5092,45.597,0.2429,0.0419,2.99,165.2243,39.2138,0.03673119097948074
REACTIVE_examples (144),reactive_tissue,0.2,0,148,13.94,0.2952,37.608,5.779,21.1771,8.8734,0.2472,0.419,18.4654,6.4754,1.0215,0.3507,0.8045,0.1901,-0.7085,0.2362,0.6828,0.1721,-0.3919,0.2521,0.8757,0.0796,-1.1966,0.0909,6.5322,2.0323,0.5887,0.3111,4.3281,1.0858,-0.0485,0.2509,1.5452,0.4171,0.851,0.2699,5.8643,1.341,7.3645,1.4336,45.0919,0.2421,0.0415,2.9895,168.1184,39.687,0.019592411816120148
REACTIVE_examples (144),reactive_tissue,0.3,0,140,13.186,0.2667,33.916,5.285,20.2229,7.5173,0.0623,0.3717,17.829,5.6617,0.6378,0.3176,0.8198,0.185,-0.7448,0.2257,0.6658,0.1841,-0.3502,0.2765,0.8803,0.0767,-1.1954,0.0871,6.3419,1.8367,0.7237,0.2896,4.2767,0.9773,-0.5162,0.2285,1.5326,0.4521,1.0926,0.295,5.9618,1.3248,7.4631,1.5258,53.4726,0.2208,0.0391,3.017,157.8238,40.2525,0.0368165448307991
